Stomach,Gastritis,Basil Leaves,Chew 4 to 5 leaves of holy basil slowly to treat stomach pain. Do this daily for at least a few weeks. Another option is to mix 1 teaspoon each of basil juice and ginger juice and drink it 2 or 3 times a day for a week. You can also drink basil tea with honey 3 times a day for a few weeks. To prepare basil tea soak 1 teaspoon of basil leaves in hot water for about 5 minutes and then strain it.
Stomach,Gastritis,Yoghurt,"Eat 2 to 3 cups of plain probiotic yogurt daily until you get relief. You can also try a yogurt, banana and honey smoothie. Drink it 2 or 3 times a day for quick recovery."
Stomach,Gastritis,Carom and Ginger,Mix 1 teaspoon each of carom seeds and dried ginger with a little bit of black salt. Take 1 teaspoon of this mixture with a glass of warm water 3 times a day. Another option is to add 1 teaspoon of carom seeds powder and half teaspoon of black salt to a glass of buttermilk. Drink it 2 times a day. You can also boil 2 cups of water with 4 teaspoons of carom seeds until the water reduces by half. Strain the mixture and drink half cup of it 2 times a day.
Stomach,Gastritis,Potatoes,"Peel 1 to 2 raw potatoes and grate them. Put the grated potatoes on a strainer and press with a spoon to extract the juice. Dilute 1/2 glass of potato juice with a little warm water. Drink it 3 times a day, 30 minutes before each meal, for at least 1 to 2 weeks."
Stomach,Gastritis,Peppermint Tables,"Take standardized, enteric coated peppermint tablets. Usually, 1 tablet 2 or 3 times daily is recommended, but it is best to consult a doctor before taking it. Enteric coated tablets will help avoid heartburn. You can also chew fresh peppermint leaves or add them to your soups, salads and smoothies."
Stomach,Indigestion,Apple Cider Vinegar,"Add one tablespoon of raw, unfiltered apple cider vinegar to a cup of water. Mix in one teaspoon of raw honey. Drink this solution two to three times a day for quick relief."
Stomach,Indigestion,Basil Leaves,"Add one teaspoon of basil to a cup of hot water and allow it to soak for 10 minutes. Drink up to three cups of this tea a day. Mix 5 or 6 ground basil leaves, half teaspoon of sea salt and a little black pepper powder in 2 to 3 tablespoons of plain yogurt. Consume it 2 or 3 times a day."
Stomach,Indigestion,Roasted Coriander Seed Powder,"Add one teaspoon of roasted coriander seed powder to a glass of buttermilk and drink it once or twice a day. To reduce acidity in the stomach, extract the juice of fresh coriander leaves and mix one teaspoon of this juice in one cup of buttermilk. Drink it two or three times a day."
Stomach,Indigestion,Herbal Tea,Drinking herbal tea after eating a heavy meal can greatly reduce indigestion. Dip your favourite herbal tea bag into a hot cup of water and cover it for five minutes. Drink it while it is still warm. Peppermint tea and chamomile tea help calm your stomach and relieve digestive problerns.
Stomach,Indigestion,Fennel Seeds,"Dry roast, grind, and sieve fennel seeds. Take half a teaspoon of this powder along with water. Follow this remedy twice daily. Alternatively, you can drink fennel tea, made by soaking two teaspoons of crushed fennel seeds in a cup of hot water. Another option is to simply chew a spoonful of fennel seeds for symptom relief."
Stomach,Indigestion,Carom Seeds,Grind together some carom seeds and dried ginger into a fine powder. Add one teaspoon of this powder and a little black pepper to a cup of warm water and drink it. Do this once or twice a day. Simply eating one-half teaspoon of carom seeds can also provide relief from indigestion.
Stomach,Indigestion,Cinnamon Tea,Make a cup of cinnamon tea by adding one-half teaspoon of cinnamon powder to a cup of boiling water and let it soak for a few minutes. Drink it while it is still warm for best results.
Stomach,Indigestion,Cumin Seeds,"Mix one teaspoon of roasted cumin seed powder in a glass of water and drink it. For heaviness in the stomach, add one-quarter teaspoon each of roasted cumin seed powder and black pepper to a glass of buttermilk and drink it two or three times a day for a few days."
Stomach,Indigestion,Ginger Juice,"Take two teaspoons of ginger juice, one teaspoon of lemon juice, and a pinch of table salt and black salt. Mix the ingredients thoroughly and consume it with or without water, whatever suits you. Another option is to add two teaspoons of ginger juice and one teaspoon of honey to a cup of warm water and drink it."
Stomach,Irritable Bowel Syndrome(IBS),Oat Bran,"Add one tablespoon of oat bran to your breakfast cereal daily. Also, you can mix one-part oat bran with two parts water and cook it for a few minutes. Then eat it like oatmeal. You can also add one tablespoon of oat bran to yogurt, a smoothie or a salad."
Stomach,Irritable Bowel Syndrome(IBS),Crushed Fennel Seeds,"Add one-half or one teaspoon of crushed fennel seeds to one cup of boiling water. Soak it for 10 minutes, strain and enjoy your herbal tea. You can have this herbal tea two or three times daily to prevent as well as reduce IBS symptoms. Alternatively, you can take one-half teaspoon of dry roasted fennel seeds powder twice daily with warm water."
Stomach,Irritable Bowel Syndrome(IBS),Ginger Tea,"Add one-half teaspoon of freshly grated ginger to a cup of hot water. Let it soak for 10 minutes, strain out the ginger, add some honey and then drink the tea. You can drink ginger tea two or three times a day to ease cramps and abdominal pain. Alternatively, you can grate a small piece of ginger and add one teaspoon of honey to it. Eat this mixture before having your lunch and dinner to get rid of diarrhoea as well as improve your digestive process. Note: Those suffering from high blood pressure should not use ginger remedies for IBS."
Stomach,Irritable Bowel Syndrome(IBS),Peppermint Oil,"Add two or three drops of peppermint oil to one-fourth cup of warm water. Drink it three or four times a day. Continue until there is improvement in your condition. Also, you can add one teaspoon of dried peppermint to a cup of boiling water. Steep for 10 minutes. Drink this tea two or three times a day. Note: If taken in excess amounts, peppermint may cause nausea, loss of appetite, heart problems and nervous system disorders."
Stomach,Irritable Bowel Syndrome(IBS),Bananas,"Eat one or two ripe bananas daily to maintain a healthy digestive system and prevent IBS. If you are having diarrhoea, mash one ripe banana and mix in one teaspoon of tamarind pulp and a pinch of salt. Eat it twice daily until the diarrhoea stops."
Stomach,Irritable Bowel Syndrome(IBS),Carrots,"Put a few fresh carrots in a juicer to extract the juice. Add a few drops of lemon juice and a little bit of honey to the juice. Drink it several times a day until you notice improvement. You can also blend soft, cooked carrots in a blender with a little water to make puree. Add a little salt and eat one-half cup of carrot puree several times a day. Note: Avoid eating raw carrots if it causes stomach pain."
Stomach,Irritable Bowel Syndrome(IBS),Chamomile Tea,Put two to three teaspoons of dried chamomile flowers in a cup of boiling water. Let it steep for about 15 minutes. Strain it and add a little lemon juice. Drink this herbal tea about three times a day.
Stomach,Irritable Bowel Syndrome(IBS),Flaxseed,"Take one tablespoon of freshly ground flaxseed with water, once daily. Alternatively, add one teaspoon of flaxseed to one cup of boiling water. Soak for five to 10 minutes and then drink this herbal tea before going to bed. Drink daily to keep your stomach clean and free from gas. You can also mix one tablespoon of flaxseed in a glass of water and allow it to rest for two to three hours. Drink the water daily before going to bed to promote smooth bowel movements."
Stomach,Irritable Bowel Syndrome(IBS),Cabbage,"Wash a fresh cabbage and cut it into small pieces. Put the pieces through a juicer or blender to make fresh cabbage juice. Drink one-half glass of this juice at a time, three to four times in a day. You must drink cabbage juice as soon as you start having constipation. Note: In some people, cabbage juice may cause bloating and flatulence."
Stomach,Irritable Bowel Syndrome(IBS),Yoghurt,"You can eat yogurt as it is or make a smoothie. Have some several times a day until you notice improvement in your condition. Alternatively, mix one-half teaspoon of psyllium husks and one cup of yogurt. Eat it one hour after your lunch and dinner. Repeat daily until there is improvement."
Stomach,"Stomach Cleansing / Ache, Sour Stomach",Cinnamon,"A simple cure for a stomach-ache is to dissolve 1 1/2 teaspoon of ground cinnamon in 1 cup warm water, cover and let sit for 15 minutes, then drink it like tea. This remedy can also ease diarrhoea and flatulence."
Stomach,"Stomach Cleansing / Ache, Sour Stomach",Aloe Vera Gel,"Blend 2 tablespoons of freshly extracted aloe vera gel with 1 cup of water or sugar-free orange juice (or any other citrus juice) in a blender until smooth. Drink this once daily until your symptoms improve. Note: Do not take aloe vera in excess, as it can cause diarrhoea."
Stomach,"Stomach Cleansing / Ache, Sour Stomach",Banana,"Eat a banana either before or after your meals. You can eat 2 to 3 bananas a day. For best results, sprinkle cinnamon powder on the banana before eating it. Apart from bananas, eating apples or ripe papayas is also beneficial."
Stomach,"Stomach Cleansing / Ache, Sour Stomach",Toast,"Make 2 whole-wheat burnt pieces of toast and eat them slowly. You can have the toast with some cold milk, plain water or a cup of green tea. Note: Avoid white bread toast, as it can be harmful to your gut microbiota."
